hw1,hw2,tw,bf1,tf1,bf2,tf2,psi,L,y,y_norm
900,300,7.71,900,25.58,900,25.58,0.0,10800,37773.78943,2.0396191315
533,800,6.86,600,41.37,800,49.26,0.0,4800,95850.88022,1.0946104823
133,400,1.33,400,9.89,200,8.63,-1.0,14400,180.9762471,1.9567742798
533,800,4.5,800,28.63,200,10.84,1.0,17600,5320.838036,4.4142109802
1000,500,11.61,1000,54.21,500,38.16,-0.5,26000,41189.87702,5.585334756
800,533,3.35,800,16.84,800,16.84,0.0,24000,3982.267832,1.9486360999
500,250,2.09,375,7.89,375,7.89,-0.5,10000,892.273277,2.9751095581
600,240,10.8,450,19.42,450,19.42,0.0,3600,21054.70939,1.9519482878
600,600,24.0,300,24.0,150,24.0,0.25,18000,772.6386517,2.1740091864
1000,333,4.8,1000,13.68,1000,13.68,0.5,10000,20877.41639,1.2828506828
600,400,5.14,300,7.42,600,14.84,1.0,13200,259.7746143,0.4492992775
600,900,10.45,225,10.45,900,10.45,0.0,14400,394.4557605,0.3150579046
300,86,1.26,75,3.79,75,3.79,0.0,7200,3.997234073,2.137504998
1000,400,3.71,1000,13.68,250,17.24,-0.5,28000,3362.814623,4.4950385326
300,300,1.69,300,11.84,75,1.86,-1.0,6600,109.497501,1.6951902911
800,320,6.86,400,14.32,400,14.32,-0.25,6400,5812.373673,2.4904989963
700,200,8.13,700,27.63,525,22.66,0.25,15400,6781.053433,2.3425698278
350,700,28.0,175,28.0,350,28.0,-0.75,16800,1432.928793,2.1910242838
900,300,10.45,675,16.7,675,16.7,-0.75,30600,2642.375569,3.1691180495
500,1000,4.8,750,40.66,750,13.03,0.75,16000,11544.28751,1.684400404
600,600,3.38,450,34.34,600,43.58,-0.5,4800,47247.3214,1.6070526928
300,150,3.48,300,24.0,75,5.45,-1.0,6600,1019.729001,5.6558770249
600,300,2.0,150,8.13,450,17.76,0.25,22800,160.7022883,1.5424915708
533,800,32.0,800,32.0,400,32.0,0.25,14400,15513.57088,2.6048640631
500,1000,3.33,1000,17.37,750,18.55,1.0,18000,6739.724829,1.2797931616
286,1000,40.0,750,40.0,500,40.0,-0.75,14000,24972.18053,2.6048884002
1000,1000,5.62,250,5.62,1000,68.95,0.0,26000,11434.58806,3.0911199643
171,600,2.0,450,29.37,450,21.08,1.0,8400,3554.286168,1.1488047224
800,200,5.43,200,7.89,200,7.89,0.25,11200,105.0421096,1.8457926969
900,257,10.45,225,10.45,450,11.13,-0.25,30600,139.6710826,1.5338435504
1000,250,6.79,250,17.24,250,17.24,1.0,26000,120.1507881,1.1015983433
400,133,1.92,200,14.53,300,12.95,0.75,11200,164.4657561,1.0029132473
900,257,16.2,225,16.2,225,16.2,-1.0,34200,221.6048675,2.6852177821
1000,667,40.0,250,40.0,500,40.0,-1.0,30000,3772.838574,2.4290897248
114,400,1.92,200,6.42,300,21.79,-0.5,9600,616.6341855,2.9812438261
800,800,3.35,800,58.11,600,28.11,-0.25,11200,79056.78703,3.8894513578
700,200,2.6,175,5.62,700,40.53,1.0,26600,1567.74214,2.7947168585
900,360,7.71,450,19.42,675,21.67,0.5,36000,687.2086594,1.1454292213
100,400,1.33,400,24.63,400,15.79,0.75,6400,2692.664942,1.3375640019
1000,667,5.62,750,40.66,250,19.08,0.0,18000,16497.87799,6.8907370995
240,600,2.23,150,2.23,600,14.84,-0.25,18000,363.2661644,2.8206066133
900,225,3.34,675,49.03,675,49.03,0.0,32400,9348.772663,1.9650269598
86,300,1.44,75,3.24,150,10.34,1.0,10800,12.33315966,1.5768549093
600,171,24.0,300,24.0,600,24.0,1.0,19200,986.8267908,0.91084206
800,200,6.86,400,15.79,400,15.79,0.25,20800,621.4351503,1.8393596961
300,200,1.26,75,4.89,300,15.16,0.25,1800,276.4317286,0.2899987478
600,150,3.38,150,9.79,150,9.79,0.0,2400,818.0769233,2.0406364706
900,900,3.77,900,35.53,225,13.03,-0.75,28800,3638.99265,3.0163754252
500,167,1.86,125,10.0,125,10.0,-1.0,18000,34.70271375,2.8522079247
600,240,24.0,600,45.79,600,45.79,0.5,6000,38904.76081,1.3837194257
200,800,3.35,600,36.95,600,30.32,0.0,22400,5171.700636,1.8600886474
467,700,2.6,700,30.21,700,9.58,0.75,8400,17517.44824,1.6600606322
86,300,1.44,75,1.86,300,4.11,-0.25,2400,62.46641618,0.5335931866
1000,333,11.61,750,54.47,750,54.47,0.5,30000,11370.96362,1.4029215809
1000,286,4.19,250,9.87,250,9.87,-0.25,16000,240.4181089,2.7704755048
150,300,2.57,150,7.03,150,11.45,1.0,1800,325.6218844,0.7839581976
114,400,7.2,100,7.2,200,15.26,-0.5,12000,114.6875221,3.0560397765
900,257,3.0,225,4.74,225,4.74,-0.75,25200,43.42342668,3.9084657565
900,300,4.32,225,8.05,675,16.7,-0.75,23400,337.9601802,1.1901819433
225,900,4.32,675,26.64,225,12.2,0.75,34200,1096.799472,3.2427573553
700,467,2.93,525,20.72,350,3.5,0.5,11200,3220.793252,3.5832747541
300,600,3.38,150,3.71,450,17.76,-0.75,20400,319.416387,3.5914284803
300,150,12.0,75,12.0,225,12.0,0.25,600,1315.616246,0.2787143027
100,400,7.2,200,8.63,100,7.2,-0.5,2400,634.1477868,2.7471740775
267,400,7.2,100,7.2,100,7.2,-0.75,6400,55.28845793,2.63548185
240,600,2.88,450,14.45,300,22.89,0.75,7200,2273.132834,1.3324408225
350,700,4.75,525,26.53,350,4.79,0.25,7000,9344.047296,3.5112756543
300,200,1.26,150,6.47,150,6.47,0.25,12000,20.74675332,1.6518933858
800,400,3.35,800,58.11,200,3.35,1.0,25600,7907.827323,5.6859440639
500,500,2.4,125,2.4,375,27.24,0.75,11000,404.5527134,1.6931596687
900,360,36.0,675,36.59,675,36.59,0.0,14400,19002.53727,2.0248823588
900,257,3.77,675,36.59,225,9.71,1.0,19800,3551.256516,3.8361367514
600,171,4.08,600,34.74,600,34.74,-0.75,10800,22518.9568,3.1559288631
800,533,4.5,400,26.11,400,26.11,-0.75,12800,5070.600799,3.0321923752
500,143,2.81,500,6.84,250,9.87,-0.25,10000,1324.605407,4.6530523989
333,1000,6.79,250,19.08,750,60.0,-0.75,40000,7769.834696,5.7183657282
250,500,1.67,125,7.7,375,10.66,0.0,13000,81.8346402,1.041202406
300,120,1.69,225,7.22,75,4.89,1.0,4800,121.8512281,3.0068742003
171,600,2.51,450,27.71,150,5.92,1.0,9600,2022.214539,4.0936615472
300,75,5.4,150,12.0,225,7.22,0.25,4200,220.2199806,1.3430963548
900,900,4.32,675,39.08,675,14.21,0.5,23400,5906.288404,1.9447705325
150,300,1.11,75,2.41,225,5.57,0.75,9600,6.6346662,0.861072597
600,600,6.97,150,11.45,600,36.95,0.0,1200,11694.15153,0.1218135356
467,700,12.6,525,20.72,700,12.6,0.25,19600,1729.087546,1.3263662181
700,350,4.75,700,50.84,175,11.42,1.0,7000,30366.16962,4.8825735832
800,200,2.67,400,15.79,800,64.0,0.5,14400,10215.79698,1.5525971746
229,800,6.86,400,18.74,400,6.95,1.0,12800,758.3992305,1.3964795145
1000,286,8.57,500,10.53,1000,13.68,-1.0,28000,1345.968409,1.5768761798
900,450,10.45,450,12.79,450,12.79,0.25,18000,880.1368406,1.6891011866
100,400,1.92,400,27.58,300,11.84,0.75,12800,1058.962485,1.9130141519
400,1000,5.62,750,40.66,250,16.32,0.25,22000,7510.129839,4.8484433312
400,800,3.84,200,5.68,200,6.42,1.0,22400,15.27207347,1.050311913
700,280,4.75,525,16.86,525,16.86,-1.0,8400,8048.52612,2.4523070445
300,200,1.0,150,1.5,150,1.5,1.0,6600,5.141601621,0.9922721717
600,600,2.0,450,12.79,300,7.42,0.75,16800,533.0341759,2.3140839039
267,400,3.43,200,14.53,300,17.37,0.5,8000,346.2397689,0.9726764894
900,225,7.71,225,18.0,225,18.0,-0.25,16200,410.6417468,2.5238493408
900,450,10.45,675,41.57,675,41.57,-0.5,14400,30474.63473,2.8729097668
1000,1000,3.71,1000,17.37,500,17.89,0.75,16000,12676.15039,2.3835377324
400,133,1.33,400,9.89,400,32.0,-1.0,11200,2854.405073,2.8701749132
800,267,32.0,600,32.0,600,32.0,0.75,3200,70598.03303,1.028158459
700,280,2.33,175,3.68,525,9.12,0.75,22400,34.6900609,0.6175361412
114,400,1.67,200,7.16,100,5.05,0.0,13600,31.05203562,3.1668116866
160,400,2.25,100,7.63,300,12.95,0.5,6400,116.3632483,0.8640250034
300,600,2.88,450,26.05,600,43.58,0.0,9600,9206.281095,1.4105741911
160,400,7.2,100,7.2,300,19.58,0.5,7200,284.5586295,1.6149908712
1000,333,40.0,250,40.0,1000,68.95,-0.5,8000,33361.62608,0.9876523097
800,320,6.86,200,6.86,600,23.68,-0.25,4800,1776.858434,0.4082637135
300,150,1.44,225,4.74,75,4.62,-0.75,9000,27.06515905,2.5130616047
400,1000,18.0,1000,54.21,750,29.61,-0.25,28000,23999.24274,2.9884117964
900,360,36.0,225,36.0,675,36.0,0.0,3600,15621.38168,0.4882088513
900,600,36.0,675,36.0,675,36.0,0.25,14400,16208.63641,1.6043003542
500,250,2.4,500,14.21,125,3.09,0.5,9000,1603.881572,6.6096308708
257,900,16.2,225,16.2,900,16.2,0.0,23400,1066.976152,1.3230156272
600,900,7.71,900,25.58,225,16.34,1.0,28800,3026.977525,3.3860390929
800,320,2.67,800,52.21,800,52.21,0.0,8000,106372.7055,2.0102261336
150,300,5.4,150,5.4,150,5.4,0.25,6600,36.47741212,1.4863140109
600,171,6.97,450,32.68,150,6.97,-0.25,19200,2548.440895,9.4109383534
900,450,3.34,675,31.62,225,9.71,0.0,7200,38929.609,8.3622105139
1000,333,5.62,1000,28.42,1000,28.42,0.25,24000,12702.08142,1.6993839507
400,800,5.43,600,30.32,800,61.05,0.0,32000,9122.723773,1.9809511877
700,700,8.13,350,24.13,350,24.13,0.5,8400,2885.059758,1.3289318385
900,300,3.77,225,13.03,225,13.03,0.0,12600,294.4444463,2.1655132342
267,800,32.0,200,32.0,800,49.26,-1.0,27200,10891.46002,4.497463027
300,150,1.44,225,4.74,225,4.74,-0.75,4800,295.7308788,3.0034860179
600,600,24.0,300,24.0,150,24.0,-0.25,24000,752.5921512,2.8654386572
400,133,2.72,400,26.11,400,26.11,-0.25,10400,3916.013706,2.4387109669
500,167,2.09,375,10.66,375,10.66,0.5,11000,472.5429278,1.3931635928
500,500,2.81,500,12.37,500,12.37,-0.5,12000,2714.400815,2.5991431925
800,267,2.97,200,4.95,600,32.53,-1.0,32000,1042.003771,3.9818361248
267,800,4.5,800,46.32,800,22.74,0.25,20800,12339.70148,1.9388103628
233,700,3.36,525,12.99,175,5.62,-0.75,4200,1525.207027,0.8066111555
500,143,2.09,500,6.84,500,32.63,-1.0,12000,3815.590914,2.5630102738
900,600,4.32,900,18.95,450,29.37,0.25,30600,3811.105906,2.4066682394
900,225,3.77,675,16.7,675,16.7,0.75,14400,3143.167774,1.1419488005
400,133,1.92,200,7.89,200,7.89,-0.5,16000,70.66493622,2.9286761356
600,171,10.8,300,11.84,600,10.8,1.0,2400,4881.8895,0.3937876124
229,800,2.67,600,25.89,400,18.74,0.5,16000,2917.340083,2.0042866452
400,100,4.65,200,16.0,300,15.16,1.0,13600,153.0299883,0.9419122065
200,400,3.43,300,24.0,200,14.53,-1.0,15200,612.6800097,2.8323771006
700,350,2.6,175,3.68,175,3.68,-0.5,12600,38.88446496,3.0791947504
900,600,3.77,900,9.0,675,16.7,-1.0,18000,6662.524454,2.4973568408
1000,286,5.62,500,5.62,250,20.0,1.0,8000,1208.721601,0.9575553108
533,800,2.67,200,13.79,600,32.53,-0.25,17600,1486.446105,1.7130947222
1000,333,8.57,750,51.71,750,51.71,0.75,22000,12975.84917,1.209762363
300,75,3.48,300,22.89,300,20.68,-1.0,7200,2430.061975,2.7218456237
600,400,2.0,150,9.24,600,23.68,-1.0,3600,2380.71153,0.3875998629
1000,400,18.0,750,51.71,750,51.71,0.0,24000,19693.25489,2.0061081663
200,700,3.94,175,10.78,525,9.12,-0.75,25200,155.202886,1.8195310439
800,400,2.97,800,34.53,200,11.58,1.0,12800,10570.80514,4.4922308039
350,700,8.13,350,8.13,350,17.68,-1.0,21000,491.8924015,2.6562155286
171,600,4.08,450,9.47,150,11.45,0.5,20400,189.3938195,2.3334013704
500,500,1.86,125,10.0,375,20.33,-0.5,20000,239.682237,2.1818537612
400,400,1.33,200,14.53,200,3.47,-0.5,9600,278.6903494,3.8957373928
300,300,1.0,225,18.0,300,6.32,0.75,7800,320.1307024,1.219889153
800,320,5.43,800,31.58,200,14.53,-1.0,32000,2983.527554,4.7428873753
143,500,2.4,375,25.86,375,13.42,-0.5,12000,2066.369483,2.7901423674
800,800,14.4,800,22.74,200,14.4,0.75,16000,6539.338475,4.2340847302
700,280,2.33,700,45.68,700,45.68,0.5,23800,8758.001035,1.393162075
400,160,4.65,200,6.42,200,13.79,0.0,6400,229.4288752,1.7231208866
700,280,3.94,350,8.66,175,3.94,-0.25,11200,576.8623898,6.6964520006
600,300,3.38,150,7.03,150,7.03,0.5,4800,120.1791532,1.3644327061
600,200,2.23,300,17.37,300,6.32,-0.25,12000,803.6471106,3.7799096748
500,125,5.81,375,20.33,375,6.51,0.75,16000,473.0449586,1.7663085124
1000,400,6.79,750,51.71,500,19.74,0.0,16000,27324.03348,4.5344939726
300,150,2.04,300,14.05,150,12.0,0.0,2400,4869.78059,4.1877466416
300,120,1.69,300,24.0,300,24.0,-1.0,10200,1973.472924,2.7344862868
500,200,20.0,125,20.0,125,20.0,-0.25,9000,338.2024297,2.1864648518
500,500,1.86,375,7.89,250,15.39,0.5,11000,463.2999473,1.5131775882
1000,500,18.0,1000,28.42,250,18.0,-0.25,14000,33494.6941,7.4364716012
500,125,4.29,375,20.33,375,20.33,-1.0,6000,5259.491841,2.4436347823
700,175,3.94,700,14.74,700,14.74,-0.25,18200,3867.836092,2.6982154332
300,120,3.48,150,7.58,150,11.45,0.75,4800,87.40621149,1.1134057263
600,240,10.8,600,39.16,450,10.8,0.5,16800,4802.710665,2.7990748838
900,360,3.77,900,45.47,900,45.47,0.75,14400,28597.49729,1.1754589867
800,320,2.97,800,34.53,800,34.53,-0.5,11200,50389.96541,2.9407644078
500,333,5.81,125,9.08,375,13.42,-0.25,13000,132.0751045,1.137568076
250,1000,3.71,500,38.16,750,37.89,-0.75,16000,13965.88376,2.2191433629
500,125,2.81,125,2.81,125,2.81,-0.75,20000,5.199803166,3.5386757117
400,100,1.48,200,10.11,200,10.11,-0.5,5600,488.9177565,3.2185085045
400,600,2.0,600,8.21,150,10.89,0.5,22800,367.318489,3.2079265406
200,800,9.29,400,18.74,400,9.89,0.25,28800,358.7188183,1.8479705326
1000,1000,40.0,1000,54.21,500,40.0,0.0,12000,119323.019,3.958041019
700,467,3.94,350,8.66,525,36.2,-0.5,22400,1662.091113,2.377391337
800,267,3.84,200,4.21,200,4.21,1.0,20800,12.08864736,1.2344851723
800,267,14.4,400,14.4,600,30.32,0.75,17600,1350.810604,1.0030012833
600,240,5.14,450,16.11,150,5.14,0.5,10800,1193.217335,5.2825627849
200,700,3.94,175,9.49,525,14.92,-1.0,28000,349.0017963,3.3614306987
500,200,1.67,375,7.89,125,8.16,0.0,18000,187.9879234,4.8657076781
900,360,6.11,225,14.68,900,9.0,-0.75,18000,426.3393007,0.5326314957
1000,1000,8.57,250,8.57,500,23.42,-1.0,18000,783.1893725,1.4362880536
300,200,1.44,300,12.95,300,12.95,1.0,7800,376.0237708,1.0193937567
350,700,12.6,700,25.05,175,12.6,-0.75,8400,2954.159012,1.2237969701
300,900,3.77,675,44.05,450,27.71,-1.0,19800,7825.577849,2.3829815504
1000,250,4.8,250,5.26,500,14.21,0.25,26000,122.0479679,1.1021711279
300,900,4.32,225,4.74,225,13.03,-0.25,18000,80.00993204,1.7361084284
400,114,4.65,100,6.16,100,6.16,0.0,16000,8.169247812,1.9566531061
700,350,28.0,175,28.0,175,28.0,1.0,4200,1494.856381,0.9841400145
500,250,9.0,250,9.0,500,9.0,0.25,14000,198.9079559,0.9439472212
400,100,1.67,400,17.26,400,17.26,0.5,8000,1621.797839,1.4343000814
600,600,10.8,300,14.05,600,10.8,-0.5,21600,484.6239261,1.3869670639
800,800,4.5,200,4.5,200,4.5,1.0,6400,125.9973133,1.001513623
300,900,5.06,900,25.58,675,26.64,0.5,19800,6961.619511,1.5292560405
500,1000,4.8,750,37.89,500,32.63,0.0,22000,9778.344572,2.5586081978
600,600,2.51,600,36.95,600,43.58,0.25,14400,10733.10695,1.5053256365
333,500,2.4,125,2.4,375,3.75,-0.5,1000,926.0643173,0.2658601606
250,500,1.67,125,4.93,375,10.66,1.0,17000,36.66447135,0.8902757062
300,100,1.69,150,5.92,150,5.92,-1.0,4200,125.2470682,2.6253923178
700,233,6.0,700,27.63,700,27.63,-0.75,28000,6497.712249,3.1240534996
600,240,24.0,600,24.0,600,24.0,0.25,22800,2702.673446,1.6478719648
600,200,5.14,600,23.68,600,19.26,0.0,22800,2588.498324,2.1929617218
900,300,3.34,675,44.05,675,44.05,-1.0,12600,34356.58936,2.5741849546
400,160,1.67,200,2.74,200,2.74,-0.75,5600,108.4950105,3.0973785791
500,125,3.4,500,32.63,250,10.79,0.0,4000,28848.91084,6.1492412006
533,800,3.35,200,13.79,800,34.53,0.0,6400,4031.891395,0.4328148826
1000,333,18.0,1000,35.79,1000,35.79,-0.75,32000,22162.34189,3.1767813841
160,400,2.25,100,8.0,400,21.68,-1.0,12800,854.0681883,5.2940527964
800,200,5.43,800,43.37,400,12.84,0.25,19200,11896.00478,4.760380538
900,225,3.77,675,14.21,450,36.0,-0.25,18000,5601.62976,2.737095484
233,700,6.0,350,28.0,525,34.26,1.0,7000,4022.756366,0.6948733361
800,320,3.35,600,6.0,600,6.0,-0.25,6400,7513.843665,2.4188146128
500,125,2.81,250,20.0,250,18.16,0.75,8000,590.0996311,1.2713197581
300,75,1.11,75,2.96,75,3.24,0.0,4200,6.694464919,2.212157384
233,700,8.13,350,8.13,525,36.2,0.75,21000,1119.816341,1.5828087154
500,500,2.4,125,4.93,375,17.57,0.75,13000,126.2051197,1.0228450324
600,600,6.97,300,17.37,300,17.37,-1.0,22800,546.6496944,2.8534586981
700,175,2.93,175,4.97,350,17.68,0.25,9800,209.4327365,1.0176710662
360,900,3.0,900,68.68,675,36.59,1.0,16200,30293.64869,1.6572597441
360,900,3.77,450,29.37,450,31.03,0.75,3600,25389.09921,1.0087935195
400,200,1.33,300,14.05,300,14.05,-0.25,11200,647.1204388,2.4043172183
300,600,3.38,450,14.45,450,19.42,-0.5,16800,1415.160622,2.2018181092
600,600,24.0,300,24.0,450,24.0,0.25,9600,2364.064138,1.0991610404
500,143,2.81,125,9.08,125,9.08,-1.0,2000,599.4872274,2.2366747146
300,75,1.69,75,1.69,75,1.69,-1.0,8400,1.69358028,3.302804224
400,114,2.72,100,2.72,100,2.72,-0.5,7200,10.38553755,3.2743725844
400,200,2.25,100,7.63,300,10.74,0.5,1600,326.8343107,0.2096116946
600,900,10.45,675,29.13,900,32.21,0.25,5400,66564.93352,0.9400231857
500,1000,5.62,500,32.63,500,6.84,-0.25,32000,1795.18071,3.4269844152
171,600,5.14,300,11.84,300,10.74,0.75,14400,178.8592303,1.1923907337
800,400,14.4,200,14.4,800,14.4,-0.5,14400,708.5486395,0.636846655
1000,286,3.71,500,32.63,500,32.63,0.0,38000,1962.638944,1.9748990794
500,333,1.67,375,9.28,375,9.28,-1.0,9000,1278.348764,2.6612863511
900,300,4.32,225,9.71,225,9.71,-0.5,16200,194.5330821,3.1778629181
120,300,2.04,225,8.88,150,7.03,0.0,8400,117.1350169,2.5736166208
225,900,3.77,900,72.0,675,34.11,-0.75,12600,73025.19316,2.8781812472
800,200,4.5,200,4.5,600,21.47,1.0,16000,345.6733841,0.9366628916
800,400,5.43,800,58.11,800,58.11,-0.25,14400,62020.26396,2.4011760153
700,280,12.6,350,25.42,350,25.42,-0.25,23800,1151.932859,2.3158599463
300,120,2.57,75,2.57,75,2.57,0.5,3000,7.083453057,1.3761441114
267,800,4.5,800,64.0,600,25.89,0.25,8000,72391.40478,2.4782079097
700,175,8.13,525,18.79,175,8.13,-0.25,7000,10155.9763,9.89899638
500,200,5.81,500,38.16,500,38.16,-0.75,16000,9834.51894,2.9941317143
1000,286,6.79,250,16.32,1000,72.63,1.0,28000,9454.388015,2.3397268428
800,200,2.97,600,30.32,600,30.32,-0.25,22400,5857.300347,2.5274526575
400,1000,40.0,1000,40.0,1000,68.95,-0.25,30000,32912.69986,2.0084193367
700,200,3.94,700,25.05,700,25.05,0.0,11200,14230.61077,2.1133853986
900,300,6.11,225,6.11,900,42.16,-1.0,7200,7271.966202,0.7589223651
400,114,16.0,400,18.74,400,18.74,-0.25,16000,1365.202921,2.390224682
267,400,4.65,300,18.47,100,5.05,0.0,8800,770.7345882,6.8139128274
467,700,3.94,700,50.84,175,14.0,0.25,26600,6811.348357,6.2534116492
900,600,3.77,225,4.74,450,11.13,-1.0,14400,236.3012557,1.150111399
86,300,3.48,300,19.58,150,3.48,0.25,6000,838.0903522,4.2059617983
200,800,14.4,400,17.26,600,21.47,-0.5,11200,3712.131611,1.7374772094
350,700,6.0,700,43.11,350,16.39,0.5,7000,32968.70461,3.4213598322
300,86,2.04,75,2.04,75,2.04,-0.25,5400,3.683347591,2.7502992053
800,533,3.84,800,25.68,800,25.68,-1.0,25600,8939.495252,2.7298002315
800,533,4.5,200,13.79,600,25.89,1.0,17600,482.6921601,0.7037663279
800,320,3.84,800,25.68,800,52.21,-0.25,11200,39214.19189,1.9457274213
1000,500,4.8,500,38.16,250,12.63,0.5,14000,5184.001495,4.1055452483
200,500,1.86,375,28.62,375,30.0,0.75,17000,1179.39774,1.1689345303
900,360,7.71,450,17.76,675,29.13,1.0,25200,1061.83416,0.8860256569
500,143,20.0,125,20.0,125,20.0,-0.5,4000,1010.69159,2.7830075698
600,400,2.23,150,8.13,600,17.05,-0.25,15600,294.9336289,0.9531201941
400,100,1.92,100,3.58,200,7.16,-0.5,4000,59.22407036,1.0819288928
200,600,2.23,150,8.13,600,21.47,-0.25,6000,1848.817007,1.0870343233
800,320,2.67,400,18.74,400,9.89,0.75,32000,251.5547508,1.5277991466
500,200,1.67,375,7.89,125,3.09,0.0,12000,342.3410477,8.068325575
900,450,3.34,900,72.0,225,8.88,0.5,18000,35311.52401,7.485109643
250,500,2.4,250,13.55,375,27.24,0.25,8000,1135.713937,1.1951429512
600,240,2.88,300,9.63,450,14.45,-0.25,2400,8846.653578,1.0651017851
167,500,9.0,500,23.42,375,9.0,-0.25,17000,1636.347546,3.2590585382
800,533,4.5,200,14.53,200,14.53,-0.75,24000,161.4730831,2.998202386
900,257,4.32,450,12.79,900,65.37,0.0,9000,20663.24018,1.0920506794
125,500,2.81,250,9.87,125,2.81,-0.75,13000,76.61439151,3.7461092813
900,225,6.11,900,52.11,225,8.88,0.0,32400,12666.32477,9.5050608959
500,250,5.81,125,7.7,125,7.7,-0.25,4000,183.1416114,2.4672933252
400,400,2.72,100,2.84,100,2.72,-0.25,14400,3.580643147,2.3025140285
700,175,12.6,350,16.39,350,16.39,-1.0,11200,1705.602649,2.7004513976
300,86,2.04,225,13.03,225,13.03,-0.5,4200,1252.780655,3.0827759544
800,229,32.0,400,32.0,400,32.0,0.5,28800,1407.868924,1.3619160434
800,200,2.97,400,32.0,400,32.0,-0.5,20800,3219.015939,2.8347926352
600,200,10.8,150,10.8,600,41.37,1.0,4800,3681.240829,0.7115339914
900,225,5.06,900,15.63,450,29.37,0.0,30600,3532.202818,2.7916826406
500,167,3.4,250,10.79,250,10.79,0.75,11000,146.5593088,1.1963964827
700,700,28.0,525,28.0,350,28.0,1.0,4200,27842.78542,1.5473233969
200,300,5.4,150,11.45,225,11.37,-1.0,6000,319.6547204,2.2465602731
500,500,1.86,125,4.93,125,4.93,1.0,5000,35.50226679,1.0059943383
400,200,1.92,100,4.68,400,20.21,1.0,12800,223.3574056,1.8570592712
300,600,2.0,450,16.11,150,11.45,0.0,15600,869.4993846,4.5330462925
900,225,4.32,675,51.51,675,51.51,0.5,5400,86283.78285,1.3298641985
700,233,4.75,700,40.53,175,6.91,0.25,12600,13060.70257,8.3490982565
700,233,2.6,700,14.74,700,14.74,0.25,9800,7516.444769,1.6278800017
233,700,3.94,350,6.08,175,10.78,-0.5,18200,149.7891491,2.7919175704
1000,250,4.19,750,32.37,250,14.47,0.25,32000,3463.257094,5.2419893107
200,300,3.48,75,4.89,300,3.48,-0.5,12000,9.918808968,0.8426154085
171,600,3.38,150,10.34,450,27.71,0.25,18000,709.0496149,2.6556885853
600,300,10.8,450,19.42,150,10.8,0.0,10800,2534.126443,6.2498939042
500,125,1.86,125,7.24,375,28.62,-1.0,10000,834.3865165,2.6713056879
225,900,6.11,900,28.89,900,58.74,-1.0,36000,18987.02002,2.9859232388
229,800,3.35,800,25.68,800,55.16,0.25,32000,7752.652046,1.6158564665
300,86,5.4,225,5.4,225,5.4,-0.25,9600,88.3244095,2.5973491683
533,800,2.97,400,20.21,400,29.05,0.5,12800,1819.817536,1.1865790696
500,1000,5.62,750,32.37,250,11.71,0.0,24000,5657.4898,6.0370262155
100,300,3.48,150,7.58,75,4.07,-0.25,5400,61.91669439,3.9910726738
350,700,3.36,700,14.74,700,50.84,-0.5,26600,7634.354909,2.4841575376
