hw1;hw2;tw;bf1;tf1;bf2;tf2;psi;L;y
700;700;6;525;38.13;175;6.26;0.5;7000;16628.09945
800;200;3.84;600;12.63;200;8.63;0.75;22400;515.5332869
300;300;1;225;8.05;75;4.62;-0.25;11400;92.53677512
400;200;7.2;100;7.2;300;12.95;-0.5;1600;780.1894926
1000;250;18;1000;21.05;250;18;0.25;40000;2694.843176
100;400;1.92;100;2.84;400;4;0;6400;39.82209397
100;300;2.04;225;8.05;75;5.45;-0.75;4200;97.48547743
800;533;9.29;800;64;200;9.29;0.25;32000;11487.30199
467;700;28;175;28;525;28;0;7000;2929.311627
500;200;2.09;375;25.86;125;7.7;-1;6000;1510.757241
400;200;1.48;100;5.42;300;24;0.5;9600;294.9696218
900;450;4.32;225;14.68;675;41.57;-1;12600;3855.003369
300;86;2.57;75;2.57;225;11.37;0;4800;63.79362566
160;400;2.25;400;24.63;100;6.89;0.25;7200;2301.886291
600;600;6.97;150;9.79;600;14.84;-0.5;18000;250.7260858
700;233;4.75;175;13.36;700;17.32;0;7000;868.8210406
200;700;8.13;175;8.13;525;11.05;0;12600;241.5764963
280;700;6;175;11.42;525;14.92;1;2800;1039.517167
667;1000;3.71;250;9.87;1000;32.11;0;14000;2698.121936
225;900;3.77;225;8.05;675;16.7;0.75;9000;523.0631253
300;900;6.11;900;68.68;225;6.11;0.25;12600;46168.56018
300;200;1.69;75;2.96;225;18;0;7200;147.4743165
800;200;3.35;200;5.68;600;25.89;0.75;30400;404.8572684
700;233;3.36;175;7.55;525;40.07;0.25;14000;1739.135181
229;800;5.43;600;6;200;7.16;-0.5;28800;184.9731077
500;167;4.29;125;9.08;375;13.42;-1;19000;122.249613
900;300;3.34;900;22.26;225;15.51;0.75;23400;3263.083057
500;333;5.81;375;28.62;125;10;-0.75;16000;1302.092171
600;171;24;450;24;150;24;0.5;14400;1629.373794
300;600;24;600;24;150;24;1;16800;1918.083961
400;267;7.2;300;7.2;100;7.2;0.5;8800;206.1063299
500;500;9;500;28.95;125;9;-0.25;13000;4443.456918
300;200;1.44;225;16.34;75;1.44;0.75;7200;239.9372119
800;229;2.67;600;8.21;200;8.63;0.5;32000;222.3254648
900;300;3.77;225;17.17;675;11.72;-1;32400;273.2940306
500;250;1.67;125;4.01;500;25.26;0.75;10000;589.2427201
300;300;1.26;300;15.16;75;2.13;0.5;10800;300.9994379
400;100;2.72;100;2.72;300;8.53;0.5;8000;31.3554291
1000;400;4.8;250;10.79;1000;21.05;0.25;40000;490.3674259
700;233;3.94;525;28.46;175;3.94;-0.25;28000;1842.233188
233;700;4.75;525;40.07;175;10.13;-0.25;4200;26354.38614
150;300;3.48;75;3.79;225;6.39;-1;10200;23.68543609
400;200;2.72;100;3.95;300;15.16;0.5;10400;96.70889648
800;320;2.97;200;2.97;600;14.84;-0.5;30400;141.5968137
267;400;2.72;300;17.37;100;3.21;-0.25;9600;681.3368984
600;600;24;600;24;150;24;-0.75;4800;6439.091698
500;500;1.86;125;10;375;20.33;-0.5;20000;239.682237
300;300;2.57;225;2.57;75;4.34;-1;6000;16.88883194
267;400;1.67;300;20.68;100;3.58;0.25;11200;560.7844235
900;257;3;900;32.21;225;4.74;0;32400;5909.504625
225;900;3.34;900;25.58;225;8.88;-1;7200;2835.268779
600;171;4.08;450;21.08;150;9.24;-0.75;18000;1199.235282
400;267;7.2;100;7.2;400;23.16;-0.25;6400;689.4949735
700;700;3.94;175;6.91;700;40.53;0.5;22400;1864.466181
600;240;5.14;450;31.03;150;5.14;-0.5;21600;2350.341225
133;400;1.33;300;9.63;100;7.26;-0.25;3200;1175.971131
900;600;3.77;675;46.54;225;12.2;-0.5;25200;9746.517695
267;400;3.43;100;6.89;400;4;1;2400;91.76135398
800;533;2.67;600;8.21;200;2.74;-0.25;20800;764.6423694
1000;1000;6.79;250;16.32;750;26.84;-0.25;36000;755.5516114
300;600;10.8;150;10.8;450;10.8;-0.25;6000;414.6469074
267;400;3.43;100;6.89;300;15.16;0.5;6400;139.0540744
160;400;1.33;400;32;100;7.26;1;10400;1537.083503
900;900;16.2;225;16.2;900;38.84;0.5;30600;2049.528089
700;350;8.13;700;30.21;175;12.71;1;15400;4102.719556
400;200;1.48;300;22.89;100;1.48;0;10400;898.5149506
450;900;6.11;225;18;675;31.62;0;21600;1563.760816
267;800;3.84;200;4.95;600;36.95;0.75;24000;1154.58841
120;300;1.11;75;3.51;300;10.74;0.25;7800;83.31990322
900;225;10.45;900;22.26;225;10.45;0;18000;9101.209567
320;800;4.5;200;4.5;600;23.68;-0.25;14400;1010.836102
286;1000;11.61;250;17.24;750;48.95;-0.75;24000;8052.306988
267;400;1.92;100;6.89;300;17.37;-1;13600;216.0268462
700;280;2.93;700;27.63;175;8.2;-1;12600;3165.146881
700;350;28;700;45.68;175;28;-0.25;8400;49909.48168
286;1000;6.79;250;9.87;1000;13.68;0.25;16000;741.1835925
400;114;16;100;16;400;17.26;-0.25;14400;370.7395273
700;700;2.6;175;6.26;525;18.79;0;5600;597.1429343
500;125;20;125;20;375;20;0;12000;562.4788846
400;267;16;100;16;400;29.05;0.75;13600;618.1727633
400;114;1.48;100;5.79;300;5.21;-0.75;12800;18.85652823
900;900;36;675;36;225;36;-0.25;7200;59003.86905
171;600;10.8;150;10.8;600;41.37;0.5;13200;3207.561353
200;500;9;375;10.66;125;9;0.25;7000;860.1202579
500;333;5.81;125;5.81;375;7.89;0.5;5000;86.16059816
400;160;4.65;300;9.63;100;4.65;0.75;10400;143.6563534
150;300;1;75;2.13;300;3;0;6600;5.823489636
700;280;3.94;175;8.2;700;32.79;-1;9800;2519.660513
100;300;2.04;225;8.88;75;5.72;0;10800;67.75194501
360;900;16.2;675;26.64;225;16.2;0.75;36000;1182.720496
114;400;1.48;100;7.63;400;27.58;1;8000;647.7836296
150;300;1.26;225;12.2;75;1.26;0.25;3000;727.0117345
400;400;3.43;300;22.89;100;3.95;-0.25;10400;1112.76579
300;100;12;75;12;300;12.95;0.75;10200;111.2412319
200;500;2.81;125;4.93;375;21.71;-0.25;10000;574.7918519
700;467;4.75;175;4.75;700;27.63;-0.25;28000;874.724097
400;267;1.92;100;2.47;300;21.79;0.25;15200;197.7905191
500;143;4.29;125;4.47;500;32.63;-0.5;17000;1321.233678
800;400;5.43;800;49.26;200;5.43;-0.5;32000;12381.41672
900;300;3;225;8.05;675;34.11;0.5;9000;1812.698832
360;900;6.11;225;14.68;900;18.95;-0.75;19800;1475.953179
229;800;2.97;800;55.16;200;15.26;0.5;12800;21032.24074
300;300;1.11;225;13.86;75;3.24;0.25;9600;187.3146007
360;900;3.34;675;44.05;225;3.34;1;36000;2195.786292
500;200;2.4;125;9.08;500;10.53;0.75;16000;67.58495687
100;300;5.4;300;10.74;75;5.4;0;8400;222.2568225
200;600;2.88;450;12.79;150;9.79;0.75;24000;199.1359315
600;400;6.97;450;6.97;150;6.97;-0.25;8400;1399.971138
600;600;2.23;150;10.89;450;4.5;-0.25;20400;44.94783576
600;200;2;600;39.16;150;7.58;0.75;13200;5195.96003
200;800;5.43;800;31.58;200;5.68;-0.25;3200;24913.82885
400;400;4.65;100;5.79;400;26.11;1;15200;333.9753433
900;900;3.77;225;14.68;675;36.59;0.25;19800;1446.018673
120;300;3.48;75;4.89;300;22.89;0.25;4200;740.0527791
267;800;3.84;800;55.16;200;13.79;0.5;9600;33183.16731
700;700;3.36;175;7.55;700;22.47;-0.25;4200;1762.302658
125;500;2.09;125;9.54;375;7.89;1;7000;68.46548482
400;200;4.65;100;4.65;400;4.65;0;15200;15.32032322
114;400;7.2;100;7.2;400;26.11;0.75;7200;784.1633377
1000;400;3.33;250;12.63;750;24.08;-0.25;36000;568.8243789
450;900;36;225;36;900;36;-1;21600;7913.870171
233;700;6;175;12.07;525;26.53;0;23800;780.9643692
600;150;6.97;450;22.74;150;9.79;1;10800;1236.115833
467;700;6;700;14.74;175;8.2;-1;8400;703.4798961
300;900;5.06;225;14.68;900;22.26;0.25;5400;3543.581913
300;86;2.57;75;2.68;300;22.89;-0.5;10200;421.2555951
300;120;12;75;12;300;17.37;0.75;10200;176.9149033
1000;400;18;250;18;1000;54.21;1;22000;5628.982041
1000;250;18;250;18.16;1000;35.79;0.75;6000;6563.729586
86;300;12;75;12;300;12;0.5;7800;155.8453542
700;175;2.33;525;18.79;175;9.49;0.75;7000;3874.122199
200;700;3.36;525;38.13;175;7.55;0.75;7000;9246.874029
1000;1000;3.33;250;10.79;1000;76.32;1;36000;7536.962121
900;360;10.45;225;16.34;900;22.26;0.25;23400;793.3909293
400;1000;11.61;250;20;1000;50.53;-0.5;8000;23306.60324
1000;1000;3.33;1000;65.26;250;20;-1;26000;12641.07112
320;800;14.4;200;14.4;600;28.11;0.5;3200;3796.799756
1000;667;4.19;1000;76.32;250;20;0.25;10000;177781.6546
300;120;1.44;75;2.13;300;12.95;0.25;11400;77.92116068
700;200;2.6;175;6.91;525;16.86;-0.25;23800;195.612845
900;900;16.2;225;16.2;675;29.13;-1;28800;1313.318716
333;1000;40;1000;54.21;250;40;0.75;32000;11094.13014
500;500;2.81;500;6.84;125;2.81;0.25;18000;301.4800673
320;800;4.5;800;49.26;200;16;-0.75;16000;9416.535003
400;267;1.92;100;2.11;400;9.89;-0.5;4000;116.2372765
360;900;5.06;900;38.84;225;8.88;1;28800;4569.813416
900;900;6.11;900;45.47;225;16.34;0;12600;53890.58648
400;800;2.67;600;43.58;200;2.67;0.75;6400;23343.93368
86;300;2.57;225;9.71;75;5.45;-1;2400;146.1147491
320;800;3.84;200;12.32;800;16.84;0.75;16000;404.3435898
200;500;1.67;125;4.93;375;25.86;0.25;17000;446.613425
900;600;3;225;4.74;900;9;-0.25;27000;91.51574296
200;600;3.38;150;12;450;22.74;-1;16800;900.8470401
171;600;6.97;450;21.08;150;7.03;-0.5;21600;772.3392831
500;250;5.81;375;5.81;125;5.81;-0.5;20000;141.1742611
175;700;2.33;175;4.33;700;14.74;1;26600;146.8314067
600;171;2;600;25.89;150;12;-0.75;15600;3938.550976
300;86;2.04;225;12.2;75;4.34;-0.75;10200;183.723079
600;400;2.23;150;3.16;450;22.74;1;21600;212.1177749
114;400;16;400;23.16;100;16;-0.5;6400;2506.731752
900;450;10.45;225;10.45;675;39.08;-1;16200;2906.22602
900;450;7.71;900;18.95;225;7.71;0.75;21600;3311.784136
900;600;7.71;225;8.05;675;16.7;0;28800;238.6627191
900;450;7.71;225;7.71;900;68.68;0.25;28800;9325.975564
700;700;6;700;27.63;175;6.91;1;5600;29113.00207
300;75;2.57;300;19.58;75;2.57;0.75;7800;472.6117214
800;200;3.84;800;43.37;200;10.11;0;17600;16677.84097
267;400;16;100;16;400;16;0;3200;855.0831692
200;400;3.43;100;5.42;400;32;0.75;9600;940.7100942
350;700;3.94;525;18.79;175;14;0.75;14000;1471.167947
800;400;32;200;32;800;32;1;4800;5171.042994
800;533;6.86;800;13.89;200;12.32;1;30400;862.9477918
1000;333;6.79;750;21.32;250;15.39;-0.75;6000;9014.796823
267;400;7.2;100;7.2;300;14.05;-0.5;16000;120.8387359
300;200;1.69;300;24;75;5.72;-1;9600;662.1794809
171;600;2.51;600;45.79;150;4.82;0.5;15600;5531.95307
1000;1000;11.61;1000;35.79;250;14.47;0.25;26000;13868.17836
240;600;10.8;150;10.8;600;17.05;-0.25;15600;654.5563751
171;600;10.8;450;22.74;150;10.8;-1;12000;774.8635652
700;700;6;525;7.18;175;6.91;0.25;9800;1813.249676
500;167;1.86;125;8.62;375;24.47;0.25;19000;307.3654964
800;800;14.4;200;14.4;800;16.84;0.75;20800;371.0188443
75;300;3.48;75;3.48;225;5.57;-0.5;9000;23.99211578
800;200;2.97;600;32.53;200;3.47;0.75;19200;2433.981411
800;533;3.35;200;7.89;600;45.79;1;4800;3203.501314
200;600;4.08;600;23.68;150;4.08;1;15600;1449.77982
400;600;2;450;6.16;150;7.03;-1;3600;790.545163
700;467;6;525;9.12;175;11.42;-1;1400;10685.33928
600;600;2.88;150;12;450;29.37;-1;8400;1335.942618
200;700;3.36;700;37.95;175;8.84;-0.75;5600;6986.474766
800;400;14.4;800;52.21;200;14.4;-0.25;24000;17549.35855
900;600;6.11;675;54;225;6.11;-1;12600;8685.130542
1000;667;3.33;1000;21.05;250;6.18;-0.75;6000;5640.816992
114;400;4.65;100;6.89;400;15.79;-0.25;14400;338.5594104
400;1000;3.71;250;15.39;1000;61.58;-0.75;32000;16172.87804
400;400;4.65;400;23.16;100;6.53;-0.25;15200;1321.944162
300;100;3.48;225;10.54;75;3.48;-0.75;6600;178.6346554
600;400;5.14;600;6;150;5.37;-0.75;21600;123.3992475
150;300;1;75;5.45;300;15.16;0.5;1200;403.3497884
200;400;2.25;300;5.21;100;5.05;-0.5;8800;94.94128414
600;300;10.8;150;10.8;600;23.68;-0.5;1200;9997.067675
400;114;7.2;100;7.2;300;21.79;-0.5;4800;533.6973973
225;900;3.34;675;44.05;225;15.51;1;19800;4739.7916
200;300;5.4;225;9.71;75;5.4;-0.25;6000;260.0961655
300;900;16.2;675;44.05;225;18;1;21600;4369.056228
333;500;4.29;375;10.66;125;4.93;-0.25;5000;1781.37451
600;240;2;150;3.16;600;14.84;-0.25;16800;190.3030086
114;400;1.67;300;24;100;4.32;-0.5;13600;668.014966
467;700;2.6;700;12.16;175;7.55;-1;25200;199.668019
200;700;2.93;175;7.55;700;27.63;0.25;11200;1958.881372
800;200;3.35;600;28.11;200;7.89;1;4800;15237.73
900;257;4.32;225;4.32;675;46.54;0;9000;4185.192343
1000;286;11.61;1000;24.74;250;18.16;-0.5;36000;7949.54695
600;600;2.88;600;19.26;150;11.45;-0.25;7200;7850.319661
900;900;36;900;36;225;36;-1;19800;7221.239317
1000;286;6.79;750;43.42;250;7.11;0.75;28000;4379.708493
300;86;3.48;300;15.16;75;3.48;0.75;6600;393.9113913
150;300;2.04;300;12.95;75;2.04;1;12000;127.4894625
400;114;1.48;100;3.21;300;7.42;0;14400;18.06875521
1000;500;4.8;750;51.71;250;4.8;0.5;36000;5263.722644
1000;333;40;250;40;750;46.18;0.75;22000;4114.133286
667;1000;18;250;18.16;1000;35.79;-1;40000;3514.016402
600;240;2.23;150;2.23;450;6.16;-0.5;12000;33.33573215
267;400;1.92;300;22.89;100;5.05;0.75;9600;626.9576326
320;800;14.4;200;14.4;600;14.4;0.5;1600;6763.725159
400;400;3.43;100;6.16;400;6.95;0;6400;53.70547051
800;800;32;800;64;200;32;-0.75;30400;15518.37587
1000;500;5.62;750;46.18;250;20;-0.75;30000;7534.711665
1000;333;3.33;1000;68.95;250;17.24;0;28000;34481.71363
1000;1000;3.71;250;5.26;750;51.71;-0.75;14000;5390.830117
800;200;2.97;800;25.68;200;10.11;0.25;17600;5973.47642
700;350;2.6;175;9.49;525;22.66;0.25;25200;324.0647697
150;300;5.4;300;14.05;75;5.72;0.75;2400;2157.711629
1000;667;4.8;750;13.03;250;17.24;-1;38000;506.5701757
300;120;1.11;300;15.16;75;1.11;0.25;10800;306.0237177
167;500;2.09;375;16.18;125;9.54;0;4000;3559.946072
900;900;3.34;675;14.21;225;17.17;0;7200;21119.26884
800;200;5.43;200;5.43;800;19.79;0.25;25600;421.9826636
240;600;5.14;150;9.24;600;45.79;0.75;19200;2391.020312
333;500;1.67;500;19.74;125;2.17;0.5;12000;1549.478153
667;1000;4.8;250;16.32;750;48.95;0;10000;6161.418095
800;800;3.84;600;39.16;200;15.26;-0.25;30400;4275.281074
500;1000;11.61;250;12.63;1000;76.32;1;38000;8269.679739
500;1000;4.19;1000;80;250;20;0.75;12000;86668.55781
320;800;32;200;32;600;32;0.25;20800;2133.48969
900;225;7.71;675;34.11;225;8.88;-0.5;25200;7258.403618
267;400;2.72;400;8.42;100;7.63;-0.5;13600;182.2427169
400;1000;40;250;40;1000;40;-0.25;22000;9658.927849
900;257;16.2;675;16.2;225;16.2;0;16200;4169.255106
1000;1000;5.62;750;48.95;250;7.11;-1;12000;5750.945552
333;500;20;125;20;375;20;-0.25;16000;541.227431
900;900;16.2;225;16.2;900;22.26;0.5;25200;724.4411471
400;114;16;400;29.05;100;16;0.5;8000;2500.15796
800;229;2.97;600;30.32;200;14.53;0.5;11200;6694.699635
240;600;6.97;600;48;150;11.45;-0.25;3600;50324.38967
900;257;3.34;225;9.71;900;38.84;0.25;30600;2200.422784
600;240;24;150;24;600;24;0.25;18000;1058.516693
500;167;2.09;500;8.68;125;2.09;-0.5;11000;670.1339296
1000;333;40;250;40;1000;80;0.75;16000;20292.39781
100;300;5.4;75;5.4;300;7.42;1;1200;152.8534376
150;600;2.88;150;2.88;450;36;1;16800;811.200003
86;300;5.4;300;10.74;75;5.4;0.75;9600;129.5881413
125;500;1.67;375;9.28;125;2.17;-1;3000;223.8062395
600;600;5.14;450;17.76;150;5.14;-1;9600;449.1966515
1000;1000;4.8;750;43.42;250;16.32;-0.25;40000;6398.921303
300;86;5.4;75;5.4;300;14.05;0.5;10800;99.40241485
900;300;3.77;675;16.7;225;8.05;1;16200;1742.095232
800;200;5.43;200;13.79;600;8.21;-0.75;16000;279.5719496
800;400;4.5;800;43.37;200;15.26;0.5;24000;7545.157808
143;500;20;500;20;125;20;0;14000;1447.765922
100;400;7.2;100;7.63;300;21.79;1;5600;321.1595738
800;400;32;200;32;600;45.79;0;32000;2621.80923
300;120;1.69;300;4.11;75;4.07;-1;9000;26.11232297
250;1000;4.19;750;13.03;250;8.03;0.75;36000;461.3062248
900;360;7.71;900;28.89;225;7.71;-0.75;18000;6425.554593
300;300;12;75;12;225;12;1;1800;205.1644405
600;600;2;600;43.58;150;4.26;0;16800;8508.222445
700;700;8.13;525;40.07;175;8.13;-1;19600;2171.140459
600;400;2.51;150;7.58;600;19.26;0;12000;413.2766165
600;900;7.71;900;52.11;225;16.34;-0.75;27000;9786.769918
150;600;3.38;150;6.47;450;4.5;-0.25;24000;29.18681565
133;400;16;400;20.21;100;16;-0.75;3200;2175.487413
400;1000;8.57;1000;57.89;250;12.63;-0.75;28000;13653.17057
1000;333;4.8;250;9.87;1000;50.53;0.5;18000;5604.303669
500;167;1.86;125;8.62;500;8.68;-0.5;8000;135.3961848
700;700;12.6;175;12.6;525;30.39;0.5;28000;577.6065482
333;500;3.4;375;20.33;125;3.4;-0.25;14000;959.6465928
700;467;2.6;525;36.2;175;4.97;0.25;5600;24958.26814
900;225;3;225;10.54;675;44.05;-1;18000;3287.94576
100;300;3.48;75;3.48;300;16.26;0.25;10800;190.1902784
500;1000;3.71;750;24.08;250;3.71;1;36000;1157.380777
1000;1000;4.19;1000;13.68;250;8.03;-0.25;14000;8784.907899
400;133;1.92;300;10.74;100;1.92;0.25;5600;629.9627637
500;333;2.4;125;2.63;375;13.42;0;1000;1101.628406
286;1000;18;1000;32.11;250;18;-0.5;30000;5935.790801
300;600;4.08;150;7.03;600;23.68;0.25;14400;824.9041241
1000;333;6.79;250;20;750;46.18;0;8000;6503.561277
75;300;1.69;225;12.2;75;3.24;-0.5;1800;523.6879227
400;267;1.67;100;1.74;300;11.84;0.25;13600;47.54968711
700;700;8.13;700;17.32;175;8.13;-1;4200;2279.570148
300;600;5.14;600;12.63;150;5.14;-1;21600;190.5576788
700;700;6;175;10.13;525;40.07;0.75;14000;1320.320216
175;700;12.6;175;12.6;700;48.26;0;25200;5097.578733
200;400;16;100;16;400;20.21;0;9600;677.4148076
300;600;4.08;450;26.05;150;5.92;1;15600;1005.249801
150;300;1.69;225;17.17;75;4.07;-0.25;12000;220.5234072
267;400;2.72;300;19.58;100;3.95;-0.75;9600;419.6491639
467;700;4.75;700;32.79;175;8.84;0.5;15400;6441.871189
900;225;36;675;51.51;225;36;1;3600;86740.60837
400;100;3.43;100;3.43;400;32;-0.25;10400;1215.935423
167;500;1.67;125;5.39;375;12.04;-0.25;8000;188.4705885
800;400;3.35;600;30.32;200;3.35;-0.25;27200;3122.474125
600;600;3.38;450;31.03;150;3.38;-0.25;16800;2844.175681
1000;250;4.19;1000;17.37;250;11.71;-0.25;24000;8601.822326
400;400;7.2;300;10.74;100;7.2;-0.25;5600;1084.317801
200;500;4.29;500;30.79;125;8.62;-0.25;3000;18224.44202
171;600;2;600;10.42;150;9.24;-0.25;9600;1112.105776
229;800;32;200;32;800;32;0;25600;3540.502707
167;500;9;375;10.66;125;9;0.5;5000;1260.937896
300;200;5.4;75;5.4;300;5.4;0.5;5400;24.19147205
1000;400;4.8;750;29.61;250;20;0;16000;12786.66796
86;300;2.57;75;4.34;225;7.22;-0.75;4800;66.54673769
333;500;2.4;500;32.63;125;2.4;0.5;4000;18836.67268
200;600;5.14;150;5.14;600;12.63;-0.25;20400;279.4653719
800;800;14.4;200;14.4;800;34.53;0.25;24000;1699.768343
700;280;2.93;175;6.91;525;18.79;-1;7000;801.3826634
320;800;9.29;200;12.32;600;39.16;0.25;4800;5005.644065
600;240;6.97;150;11.45;450;32.68;-0.25;10800;1267.116263
225;900;3.34;225;11.37;900;12.32;0.75;9000;632.6849497
450;900;16.2;225;16.34;675;31.62;-0.25;7200;4083.728976
1000;400;3.33;250;19.08;750;51.71;0.75;30000;2651.718412
1000;333;40;250;40;1000;46.84;-0.25;26000;7861.66365
400;600;5.14;450;11.13;150;5.14;-0.5;3600;2363.740309
300;100;5.4;75;6;225;11.37;-0.75;7800;72.05578215
400;100;16;300;16;100;16;0.75;4800;1040.644826
600;400;6.97;150;8.13;450;7.82;0.75;4800;175.7693427
600;240;2.51;150;5.37;450;22.74;0.75;4800;561.6364443
125;500;2.09;125;6.32;375;17.57;1;3000;390.5018348
900;900;36;225;36;675;36;0.75;19800;2442.365181
800;533;6.86;600;32.53;200;8.63;0.5;25600;2276.582764
1000;1000;40;250;40;750;46.18;0;24000;5309.912502
900;360;3;225;3;675;39.08;1;30600;1094.576082
500;250;2.81;500;14.21;125;4.01;0.75;11000;963.3048786
400;800;3.84;600;43.58;200;3.84;1;25600;2531.49984
300;120;1.44;75;4.62;225;2.25;0;1800;51.67066705
333;500;20;500;36.32;125;20;1;13000;2883.465595
125;500;2.81;375;25.86;125;4.93;0;15000;911.8338515
900;600;6.11;225;15.51;675;29.13;1;32400;524.3373503
700;467;2.93;700;9.58;175;3.04;-0.25;18200;1424.873523
360;900;36;225;36;675;36;1;1800;21734.98508
350;700;6;525;7.18;175;7.55;1;28000;126.8108504
300;900;3.34;225;13.86;675;16.7;-0.5;27000;528.1125651
600;150;24;150;24;600;24;0.75;3600;2840.641019
350;700;2.33;175;10.13;525;5.25;1;12600;52.96236397
250;500;2.81;500;16.05;125;8.16;-0.5;3000;3201.929702
800;400;32;200;32;800;32;-1;6400;9561.357337
286;1000;4.8;250;6.18;750;29.61;0.75;12000;1324.31049
320;800;6.86;200;6.86;600;17.05;-0.25;4800;1354.551383
225;900;6.11;675;9.24;225;15.51;0.5;23400;545.8217878
500;1000;40;250;40;750;51.71;-0.25;28000;7076.587343
300;900;10.45;900;25.58;225;10.45;0.5;30600;2499.052818
280;700;28;525;28;175;28;-0.75;7000;6127.558872
233;700;2.6;175;7.55;525;28.46;-0.5;25200;1105.865685
500;333;9;125;9;500;34.47;1;1000;5044.439192
233;700;2.93;175;10.13;525;40.07;0.75;19600;1301.900212
467;700;4.75;700;22.47;175;5.62;0.5;5600;23409.38097
500;167;5.81;375;13.42;125;5.81;-1;12000;302.6732724
400;133;4.65;100;4.68;300;12.95;-0.25;4000;178.81666
250;500;1.86;125;5.86;375;17.57;0.25;17000;178.1281869
75;300;1;225;7.22;75;5.45;0;7800;68.80613241
300;150;12;300;12;75;12;-0.75;1200;1966.78981
900;600;5.06;675;54;225;13.86;-0.75;27000;8380.437844
350;700;2.33;700;9.58;175;8.84;-0.75;23800;226.1819031
400;100;1.92;100;8;400;32;-0.5;13600;1068.345369
900;900;6.11;900;72;225;6.39;0.75;36000;12510.98631
200;600;2;600;23.68;150;2;-0.5;14400;1766.414202
200;500;5.81;125;8.16;500;10.53;-0.75;17000;200.0305541
300;200;1;75;4.34;300;20.68;-0.5;9000;318.4273109
467;700;8.13;175;12.71;525;20.72;-1;23800;535.1173634
700;700;28;525;28;175;28;0;2800;94062.72718
500;250;4.29;125;4.29;500;30.79;-0.5;9000;1470.630886
600;900;3.34;225;12.2;675;39.08;0.75;23400;1375.553181
300;120;2.04;300;4.11;75;2.41;-1;4200;37.68213609
900;360;4.32;900;9;225;11.37;0.25;30600;1124.428702
1000;250;3.33;250;18.16;1000;24.74;-0.5;30000;1112.029278
200;300;1.11;75;2.96;300;7.42;0.75;6600;21.58853054
900;600;3.77;675;19.18;225;8.88;-0.25;21600;3489.791001
800;229;14.4;800;52.21;200;14.4;-1;24000;13874.68581
800;267;9.29;800;52.21;200;10.84;1;24000;6714.860576
800;800;3.35;200;16;600;39.16;-0.25;17600;1914.186389
500;143;3.4;125;4.01;500;14.21;1;16000;119.1954707
1000;500;8.57;750;37.89;250;12.63;-1;20000;4266.286247
900;225;3;225;18;675;31.62;1;21600;901.0511201
400;800;6.86;200;6.86;600;41.37;-0.5;11200;4342.767646
225;900;4.32;225;14.68;900;25.58;1;30600;723.2405815
300;600;2.23;150;4.26;450;26.05;-0.5;21600;691.5781692
250;1000;4.19;750;26.84;250;5.26;0.75;30000;1673.636296
240;600;5.14;150;7.03;450;7.82;-0.5;4800;330.4858035
700;467;2.93;175;12.71;700;14.74;0.75;26600;152.6525947
300;120;1.11;225;5.57;75;1.3;0.25;6000;95.22237286
700;175;4.75;700;30.21;175;10.78;1;22400;1967.938616
700;700;12.6;175;12.6;525;12.99;0;16800;252.5683836
114;400;1.48;300;16.26;100;3.21;-0.5;13600;307.1072012
400;200;2.72;100;5.05;300;24;-1;4000;714.2476628
