hw1,hw2,tw,bf1,tf1,bf2,tf2,psi,L,y,y_norm
400,400,4.65,300,4.65,100,7.63,0.75,12000,74.04616526,2.3489789824
1000,667,18.0,750,35.13,500,18.0,0.75,20000,7177.898141,2.2647212745
171,600,4.08,600,45.79,450,17.76,-0.75,18000,8286.525644,3.5855403451
200,400,1.92,400,12.84,200,8.63,1.0,11200,382.2593964,2.1689457423
300,300,1.26,300,16.26,300,16.26,-0.25,6000,1887.366552,2.2137045199
400,160,1.92,200,4.21,200,4.21,-0.75,12800,44.50729568,3.4944813043
900,900,7.71,225,16.34,675,31.62,-0.5,9000,2848.075087,0.6117336765
300,300,2.04,225,5.57,150,10.34,0.5,6000,144.7823321,1.5667843429
300,200,1.69,75,1.69,75,1.69,-0.75,8400,2.033632835,3.3193148022
700,233,2.93,175,9.49,175,2.93,0.25,15400,40.91985835,2.5646259678
225,900,5.06,675,14.21,225,7.22,-0.5,9000,2147.223506,1.7216176476
267,400,3.43,200,16.0,200,4.95,0.5,11200,134.8334555,2.0223605395
800,800,4.5,400,5.47,400,5.47,-0.5,24000,250.6896312,2.7512244237
1000,667,5.62,500,5.62,500,10.53,-0.5,34000,352.132274,2.3972526875
533,800,6.86,200,7.89,600,43.58,-0.5,22400,2926.844011,3.8995080919
800,400,4.5,200,10.84,200,10.84,0.75,4800,476.4419034,1.1321653726
600,300,10.8,600,10.8,600,10.8,0.75,21600,590.5172667,1.168049356
300,300,1.44,300,11.84,75,2.41,0.5,9600,254.2577588,6.8824549715
300,100,2.57,225,7.22,75,3.51,0.75,3000,292.3746902,3.7707935322
200,500,5.81,500,10.53,125,8.62,-0.5,3000,2401.562446,1.1647354176
286,1000,11.61,750,11.61,750,29.61,1.0,38000,1161.763921,1.0341184678
350,700,8.13,700,53.42,700,19.89,0.75,9800,25343.77628,1.6249960868
280,700,28.0,350,28.0,525,28.0,0.5,1400,62452.91764,0.5743986889
300,150,12.0,150,12.0,150,12.0,-1.0,3000,702.5160133,2.6001866214
1000,250,40.0,500,40.0,1000,50.53,0.5,36000,6868.641591,1.3059628604
300,100,2.57,75,4.62,300,20.68,0.25,4800,381.7316252,1.8536659303
800,800,3.35,800,19.79,800,19.79,0.0,16000,11059.42906,1.8452688351
800,320,3.84,600,6.0,200,5.68,-0.25,22400,576.990003,7.0913158465
800,229,6.86,400,18.74,400,18.74,0.25,17600,972.8886466,1.7231378258
233,700,28.0,175,28.0,175,28.0,-0.25,11200,880.30036,1.8636143539
600,400,2.88,450,34.34,450,34.34,-0.75,19200,5330.452273,2.9072927034
400,160,4.65,100,6.89,100,6.89,-1.0,5600,49.09159097,2.7940760504
400,133,2.72,200,15.26,200,15.26,0.5,9600,204.0234663,1.4079412109
800,229,14.4,200,15.26,800,34.53,-1.0,19200,2768.392235,1.9907767788
450,900,36.0,225,36.0,900,36.0,0.0,1800,46692.56688,0.1895276943
500,125,20.0,125,20.0,375,21.71,0.0,6000,1000.160865,1.0676666251
400,267,3.43,200,9.37,200,9.37,-1.0,8800,216.9562735,2.7316999888
600,600,5.14,450,26.05,300,12.95,0.25,15600,2037.439921,3.1422865227
300,600,2.23,450,4.5,450,6.16,-1.0,9600,992.9049198,2.3489790982
300,86,1.11,75,4.89,75,4.89,0.5,9600,2.955581023,1.4479196347
400,267,4.65,100,5.42,100,5.42,0.75,10400,7.652951812,1.2211269638
450,900,3.34,450,24.39,450,6.16,-0.25,18000,1934.852358,3.1014127504
533,800,32.0,200,32.0,400,32.0,-1.0,30400,1580.775732,2.5434935739
240,600,10.8,300,14.05,300,19.58,-0.25,16800,505.8585326,1.9865990862
600,240,6.97,600,43.58,300,7.42,-0.25,22800,6471.723017,7.5903135361
900,900,16.2,675,21.67,675,21.67,-0.5,14400,14522.20208,2.5905613165
400,800,2.97,800,61.05,400,5.47,1.0,22400,10706.04865,3.7521871819
400,1000,4.8,750,10.26,1000,43.16,0.75,18000,6078.778329,0.7543753433
900,360,3.0,900,55.42,900,55.42,0.0,19800,42114.25558,2.0273042967
800,200,14.4,200,14.4,200,14.4,0.75,1600,4121.592351,0.9927703445
75,300,12.0,300,22.89,150,12.0,0.5,12000,451.7495272,2.3533402161
240,600,5.14,300,6.32,450,22.74,0.5,6000,1121.82961,0.6465616003
400,160,7.2,100,7.2,400,14.32,1.0,3200,263.8339028,0.2967608501
800,320,32.0,200,32.0,200,32.0,-1.0,32000,708.3199204,2.5261730856
86,300,12.0,150,12.0,300,24.0,0.75,3600,907.762463,1.0396194613
1000,333,5.62,750,29.61,250,14.47,-0.75,14000,6562.446815,3.2106425971
250,1000,5.62,250,11.71,1000,35.79,0.0,28000,4365.211608,3.2326849348
800,400,3.84,600,25.89,200,11.58,0.75,28800,1139.270412,3.7303373276
900,600,5.06,450,29.37,450,12.79,0.25,28800,1164.219949,2.2225347874
400,400,1.67,200,15.26,400,8.42,-0.25,12800,241.1828344,1.254465065
300,300,3.48,225,5.57,75,3.48,-0.75,10200,31.16924991,2.9090148248
900,257,3.34,225,8.05,225,8.05,0.0,18000,89.33365472,2.3161902965
700,700,2.33,350,22.84,700,50.84,-1.0,19600,7260.005852,2.3420761563
1000,667,8.57,500,32.63,500,32.63,0.0,34000,2288.428421,1.9353495215
400,1000,4.19,750,60.0,250,18.16,0.25,28000,10166.82407,5.1241022257
700,350,3.36,700,32.79,350,7.37,0.75,12600,7717.087947,3.6837495969
500,200,3.4,500,14.21,125,3.55,0.0,15000,982.1839493,9.5537060693
240,600,4.08,600,30.32,300,4.11,-0.5,10800,5070.067515,4.0108326195
360,900,5.06,450,6.16,225,13.86,0.75,25200,139.7343149,1.4960454402
150,600,2.51,600,32.53,600,25.89,0.75,13200,5062.96301,1.2589033733
300,86,2.04,300,7.42,225,14.68,0.75,3000,904.3118789,1.040156639
300,200,2.57,225,8.05,225,8.05,0.25,11400,85.39174,1.6973706019
900,600,10.45,450,22.74,450,12.79,0.5,27000,784.4345604,1.7219429204
250,1000,3.71,1000,43.16,1000,50.53,-0.25,30000,22914.64876,1.9851236663
667,1000,4.19,1000,35.79,250,5.26,0.0,36000,7539.105951,8.9517710094
200,500,2.4,375,30.0,500,25.26,-0.25,11000,4013.039368,1.8479505575
233,700,4.75,700,48.26,350,18.97,-0.75,9800,16174.78377,2.6495673833
700,200,2.6,525,12.99,700,22.47,0.25,19600,1533.457177,1.2973217862
700,700,4.75,175,4.75,175,4.75,-0.75,11200,83.86063727,2.9202589423
300,120,3.48,75,3.51,75,3.51,-1.0,3000,20.20028905,2.593787269
700,350,2.33,175,4.33,700,27.63,0.0,25200,834.7743525,2.5469022767
600,300,2.0,300,15.16,300,8.53,0.25,20400,214.9966865,2.073191623
300,300,1.69,75,3.51,75,2.13,0.75,10200,1.330326624,1.4292009475
700,350,2.33,175,10.78,175,10.78,1.0,15400,40.73662499,1.0574105
333,500,20.0,125,20.0,500,20.0,0.75,8000,726.097015,0.6438853668
360,900,3.34,225,3.91,900,32.21,0.25,32400,1913.764511,3.4736744419
600,171,6.97,600,6.97,150,8.68,-0.25,22800,537.9238403,6.6542711771
125,500,4.29,125,4.29,125,5.39,0.5,18000,5.322292253,1.2903392413
667,1000,6.79,250,6.79,1000,50.53,0.25,10000,8814.538596,0.7808516309
450,900,4.32,900,55.42,225,16.34,-1.0,19800,9059.313448,2.6609799608
500,250,3.4,375,16.18,125,3.4,-0.75,19000,359.1666229,6.9549784007
700,233,2.33,175,14.0,175,14.0,-0.25,8400,334.4730376,2.5711314508
800,800,2.67,200,12.32,200,12.32,-0.25,28800,73.97628537,2.2361486645
300,200,1.26,75,1.26,75,2.41,-0.75,4200,5.252210432,2.5549186375
1000,286,40.0,250,40.0,250,40.0,0.0,30000,1320.376535,1.8494554974
1000,667,18.0,250,18.0,1000,28.42,0.75,10000,2235.564012,0.2482061323
400,400,1.92,200,15.26,100,5.05,0.5,4800,513.6401409,4.1483695024
400,133,4.65,100,4.65,100,4.65,-0.5,6400,26.93769611,3.0415136791
1000,500,5.62,500,34.47,500,34.47,-0.25,6000,42007.47945,2.3975981484
500,167,5.81,125,7.7,125,7.7,-1.0,1000,1767.046958,1.9606228164
900,450,16.2,675,26.64,675,26.64,0.25,23400,4440.073081,1.6541582494
900,360,6.11,225,14.68,900,9.0,0.5,27000,157.2535704,0.3976393742
500,500,9.0,250,9.0,250,9.0,-0.25,13000,238.6111028,2.2698084829
167,500,5.81,125,9.54,125,5.81,-0.25,1000,1641.896197,1.8278978282
150,600,3.38,300,4.11,150,8.68,-0.25,20400,42.20445357,2.2677921287
300,86,3.48,300,22.89,75,3.48,0.25,7200,1030.790695,7.9964054614
800,229,6.86,200,9.37,800,28.63,1.0,28800,808.0194487,1.6046271752
350,700,2.93,700,53.42,525,12.99,1.0,8400,27031.37653,2.1899409103
600,300,2.23,150,2.61,150,2.23,-0.75,22800,6.557721346,3.8769931271
600,200,6.97,450,24.39,300,19.58,-0.75,16800,2627.392485,4.203060382
700,233,8.13,525,36.2,525,36.2,-0.5,21000,7047.193738,2.7869855253
400,200,16.0,400,16.0,400,16.0,-0.75,7200,4299.859452,3.0392290811
257,900,10.45,450,16.11,450,11.13,-0.75,18000,1317.125257,2.5933732725
400,400,4.65,400,15.79,100,4.65,0.5,6400,1975.802364,6.3499187573
300,120,2.04,300,5.21,75,2.13,-0.5,7200,119.3574993,6.0883726938
500,125,1.67,375,30.0,375,27.24,1.0,15000,1173.904731,1.0705019703
600,300,2.88,150,6.47,150,6.47,-0.75,4800,245.0790761,3.0674210299
1000,250,4.8,250,16.32,250,16.32,-0.5,36000,184.8838952,2.7709867149
400,100,1.33,400,6.95,200,7.89,0.25,9600,332.5697031,2.7868078028
700,467,4.75,350,16.39,350,16.39,1.0,2800,8966.971461,0.9514880449
120,300,1.11,300,12.95,225,4.74,0.75,10800,181.3979141,2.1324376413
600,240,4.08,150,4.08,600,25.89,-0.25,6000,1306.914925,0.7271388995
500,1000,18.0,250,18.0,500,25.26,-0.75,4000,8889.633717,0.8961208796
500,143,4.29,125,4.29,500,28.95,-0.25,19000,882.0866346,4.2273315208
400,400,2.72,400,11.37,100,4.68,-0.75,7200,247.8687594,1.3255711772
900,900,7.71,900,72.0,900,72.0,0.0,9000,228272.7849,1.8219676134
500,500,2.09,125,8.62,375,6.51,0.25,17000,25.94573227,0.5643044575
700,467,3.36,700,25.05,350,28.0,0.0,18200,6302.462075,3.34808879
300,120,1.44,75,1.86,300,7.42,-1.0,4200,45.20237297,0.6566333686
300,300,5.4,300,19.58,225,8.05,-0.25,10200,871.5974395,3.969048637
800,800,2.97,400,4.0,400,4.0,0.25,20800,139.1207574,1.6454083984
300,86,1.0,75,2.96,75,3.51,0.25,8400,2.060618851,1.7675707436
600,600,10.8,150,10.8,600,23.68,-1.0,19200,810.4971468,1.9445223293
1000,500,18.0,500,18.0,500,18.0,0.25,10000,5376.130078,1.6156097688
900,300,3.0,225,14.68,675,6.75,-0.75,32400,152.0614934,1.0965582252
700,200,2.93,525,24.59,525,24.59,0.25,18200,2602.629699,1.7183509213
900,900,4.32,450,34.34,900,65.37,0.5,30600,7511.921101,1.3365252845
600,900,7.71,225,11.37,675,9.24,-0.25,9000,632.4271217,0.4031242426
600,171,5.14,150,5.14,300,21.79,0.25,16800,178.9230594,2.127255407
500,167,2.81,250,14.47,500,34.47,0.25,4000,4588.976651,0.8012533118
257,900,7.71,225,8.05,450,34.34,0.0,36000,705.7338723,3.4307665166
175,700,12.6,350,17.68,175,12.6,0.5,23800,247.0701698,2.1183315673
800,200,3.35,200,11.58,200,11.58,-0.5,22400,108.8113867,2.9784660233
267,400,1.92,400,8.42,400,5.47,0.75,15200,179.1335418,1.3505725895
1000,333,11.61,250,12.63,750,40.66,0.25,22000,2286.307157,1.6455087768
900,450,5.06,225,5.06,900,15.63,0.25,1800,5363.815118,0.0796769719
400,800,4.5,400,4.5,400,14.32,0.25,6400,1225.735896,0.7763120299
467,700,8.13,175,8.13,350,26.71,1.0,5600,527.6436425,0.4507487239
500,500,2.4,125,3.09,125,5.86,1.0,1000,527.6882575,0.6913667762
360,900,16.2,900,28.89,900,68.68,1.0,9000,44318.86765,0.7499314742
400,800,4.5,400,30.53,600,36.95,0.25,9600,6388.970315,0.9998387813
500,250,2.81,500,36.32,250,2.81,0.25,17000,2960.599529,6.037567968
500,500,9.0,250,10.79,125,9.0,-1.0,5000,391.4279559,1.4715970184
900,900,4.32,675,46.54,450,9.47,0.25,25200,7557.060961,4.1342919946
700,175,4.75,525,38.13,525,38.13,-0.75,23800,7226.224743,3.0273771992
800,229,6.86,200,6.86,200,6.86,-0.25,32000,32.19928312,2.4576422944
600,600,3.38,450,27.71,600,14.84,0.25,10800,4431.238057,1.3706004449
900,300,3.34,225,13.86,225,13.86,1.0,5400,602.4433019,0.9658502113
200,400,1.33,300,8.53,100,8.0,0.25,5600,506.3806986,3.8904004242
300,120,2.04,150,2.05,150,2.05,-0.5,10800,8.90088122,3.331523024
500,143,2.09,500,12.37,250,8.95,0.25,16000,644.821115,3.4868441533
1000,1000,8.57,1000,76.32,250,15.39,-0.25,30000,44841.66632,10.4236530382
800,320,2.97,600,36.95,600,36.95,0.75,20800,4418.451206,1.1969754106
286,1000,4.19,250,14.47,500,12.37,0.25,30000,158.8600065,1.0879146751
75,300,1.26,150,10.89,300,4.11,-0.75,3000,660.8873475,1.9183256299
200,700,4.75,525,12.99,700,37.95,-0.75,19600,6386.294277,3.0532930097
240,600,2.0,450,34.34,600,34.74,1.0,9600,5221.53376,0.8352210765
400,800,3.35,800,16.84,200,10.11,0.25,30400,1348.259103,4.809818729
700,467,6.0,175,6.26,700,12.16,-0.5,12600,255.0244867,0.4787209762
114,400,2.25,300,7.42,100,7.26,-0.75,1600,1016.566819,0.9560893559
267,400,1.33,300,12.95,200,10.84,0.0,7200,774.3989446,2.8650901976
700,467,2.6,350,24.13,350,12.53,0.25,23800,563.640495,2.0593906676
300,75,3.48,300,9.63,300,9.63,0.75,12000,138.6875725,1.2267879261
400,160,1.33,300,3.0,400,4.0,-0.5,11200,113.0972717,1.841710475
300,600,24.0,150,24.0,150,24.0,-0.75,1200,11743.05527,2.2268317458
500,333,1.67,125,2.17,125,9.08,-0.5,16000,12.42175403,2.3502367841
143,500,4.29,250,19.08,250,7.11,-0.5,5000,1531.454468,2.7549728277
240,600,6.97,300,12.95,300,6.97,0.25,3600,2669.188192,1.6826219663
900,360,7.71,675,29.13,450,11.13,1.0,25200,2043.057349,2.1650764319
1000,333,18.0,250,18.0,500,19.74,-1.0,24000,883.8677033,2.0445936609
700,700,6.0,700,50.84,350,17.68,-0.25,18200,18650.63057,6.1192478488
600,300,10.8,450,10.8,450,17.76,0.75,20400,423.3872906,1.0738965918
533,800,3.35,600,30.32,200,8.63,-1.0,25600,1089.295558,2.7855304987
700,280,12.6,175,12.6,175,12.6,0.5,26600,54.61128774,1.3691956775
800,200,9.29,200,9.29,200,11.58,-0.25,3200,1794.888961,2.3505035833
900,257,3.0,675,44.05,675,44.05,-1.0,12600,33466.37185,2.5503768237
100,300,12.0,75,12.0,75,12.0,0.5,6600,33.56263295,1.2553722806
360,900,3.0,225,17.17,675,29.13,1.0,25200,661.7408755,0.9593822805
1000,333,8.57,1000,50.53,250,9.87,0.25,16000,36946.94354,8.0385999655
400,133,7.2,200,11.58,100,7.2,-1.0,11200,99.32430669,3.2026356579
800,229,4.5,800,22.74,400,27.58,0.25,28800,3061.694749,2.4885971786
700,350,4.75,175,4.75,525,7.18,0.0,21000,40.68969297,0.6487644047
1000,333,4.8,250,6.18,1000,50.53,-0.5,34000,5372.071521,3.7358092907
700,350,2.6,175,10.78,350,28.0,-1.0,16800,595.7398488,2.5146234715
75,300,12.0,75,12.0,300,12.0,0.75,12000,95.32088247,1.2939700932
300,100,1.0,75,6.0,75,6.0,0.75,3000,16.16737437,1.1995609095
1000,667,6.79,250,18.16,1000,76.32,-0.25,16000,19455.59539,1.9462643659
333,1000,11.61,250,11.71,250,14.47,0.0,38000,95.21713465,1.6970119073
400,267,1.33,100,7.26,100,7.26,0.0,1600,329.4868209,1.908038629
800,267,32.0,200,32.0,400,32.0,0.25,20800,1246.031192,1.4366378574
233,700,28.0,350,28.0,175,28.0,-0.75,5600,5892.057681,2.558244028
300,900,16.2,900,72.0,675,16.2,0.75,21600,22097.46848,2.4108664696
800,800,9.29,400,9.29,600,23.68,-1.0,28800,1071.596132,2.1869553714
700,350,2.6,350,11.24,350,11.24,0.0,7000,1896.822468,1.9775898108
1000,1000,40.0,1000,54.21,1000,68.95,-0.25,32000,42796.50225,2.0996628067
700,280,6.0,525,30.39,525,30.39,0.25,8400,11545.98209,1.6667395808
280,700,28.0,525,28.0,175,28.0,1.0,25200,1168.022702,1.6527468484
267,800,5.43,400,21.68,200,10.11,-0.25,20800,779.1202999,4.4014048715
500,250,20.0,250,20.0,375,20.0,0.0,2000,12035.08343,1.0976699442
800,800,3.35,600,32.53,800,10.95,-0.25,22400,5786.617743,2.2861715376
143,500,5.81,250,5.81,500,8.68,0.0,17000,148.8342717,1.4945117962
700,467,2.6,350,13.82,350,13.82,-1.0,14000,1066.775857,2.7692622386
1000,500,6.79,750,18.55,750,18.55,1.0,26000,1859.979576,1.0077945376
600,400,24.0,150,24.0,150,24.0,-1.0,13200,594.7494531,2.58362642
800,533,3.84,200,3.84,600,23.68,-1.0,17600,639.6236978,1.5664098075
500,250,2.09,250,4.34,375,25.86,0.0,5000,1185.259316,0.8594797807
600,171,5.14,150,8.13,150,8.13,-0.5,8400,122.5629552,3.2015461676
700,350,4.75,700,48.26,525,9.12,0.75,18200,8047.694127,2.7054779738
300,300,1.26,300,5.21,300,5.21,1.0,4200,421.5232863,0.9853665306
200,600,2.23,150,6.47,300,7.42,0.0,2400,493.2328562,0.5056723488
86,300,1.26,75,2.68,225,7.22,0.5,4200,27.5737328,0.7457979357
300,120,5.4,150,8.13,150,5.4,-0.25,7800,71.92011739,2.8486774766
333,1000,8.57,1000,35.79,500,23.42,1.0,14000,18458.30053,2.0438290944
233,700,2.6,175,6.91,350,24.13,0.25,22400,266.0498787,2.41970839
400,160,3.43,400,26.11,400,26.11,0.75,12800,1512.993042,1.1990632392
400,200,16.0,200,16.0,200,16.0,-0.5,16000,304.8150334,2.5392760619
400,267,2.25,300,16.26,300,16.26,0.0,15200,466.7597117,1.9478399252
600,300,10.8,300,21.79,300,21.79,-0.25,14400,1119.411399,2.3439410743
100,300,12.0,75,12.0,225,17.17,1.0,7800,122.1465268,1.1882536308
1000,1000,40.0,1000,40.0,1000,76.32,0.75,40000,15747.67448,1.1201563742
500,333,3.4,125,6.78,125,7.7,1.0,10000,16.48571095,1.0409258129
300,200,2.04,150,4.82,150,4.82,-1.0,6600,53.75912613,2.7128682061
250,1000,5.62,1000,39.47,500,8.68,-0.75,32000,6566.214819,3.7025550062
360,900,6.11,225,18.0,900,72.0,-0.25,34200,14660.15525,5.5902098241
350,700,2.93,175,10.78,525,34.26,-0.75,4200,4596.477507,0.8293064178
1000,286,6.79,250,18.16,250,18.16,0.0,36000,163.7556839,1.9659252767
600,200,2.51,300,18.47,300,18.47,0.25,22800,322.0501644,1.6650550922
267,400,2.25,300,8.53,100,2.25,-1.0,13600,41.40588474,2.2836617695
500,250,2.4,375,17.57,125,4.93,0.0,20000,454.8190238,7.456503403
700,467,4.75,700,22.47,700,7.0,0.0,14000,8139.357526,2.8463074907
600,200,2.51,300,14.05,300,14.05,0.75,10800,391.9513204,1.2193425087
900,360,16.2,225,18.0,900,45.47,0.75,16200,4193.201262,1.1350850092
175,700,28.0,175,28.0,700,28.0,-0.5,16800,4339.88191,2.6320238348
700,467,8.13,350,18.97,525,30.39,0.25,4200,9614.568114,0.7467587315
1000,286,11.61,250,11.61,250,11.61,0.25,32000,98.1284887,1.6869983314
700,200,28.0,175,28.0,700,28.0,0.75,2800,6734.915425,0.2557476712
1000,333,3.33,750,35.13,250,17.24,-1.0,28000,3580.931671,3.720065176
900,300,16.2,675,26.64,225,16.2,0.0,21600,4591.430449,5.7200056062
600,900,6.11,900,12.32,450,19.42,1.0,9000,12956.06961,1.587322017
1000,400,18.0,500,21.58,500,21.58,1.0,12000,2795.696511,0.9932133732
133,400,2.72,300,3.0,400,6.95,0.75,8000,105.6228735,0.6398713377
160,400,2.72,200,10.84,400,6.95,-0.75,12000,218.7383934,1.8847768838
600,150,2.23,150,3.71,150,4.82,0.5,10800,14.06617552,1.4311803807
300,100,2.04,150,2.04,300,7.42,-0.75,7800,53.19244243,1.4301138141
500,250,2.09,250,8.95,500,27.11,1.0,7000,1001.605301,0.6325991475
225,900,5.06,675,19.18,450,22.74,0.25,10800,6233.079742,1.7007657734
133,400,2.25,100,2.84,300,9.63,-0.75,12800,77.91755137,3.5383040531
500,333,2.4,125,10.0,125,4.47,0.25,15000,19.20233024,2.1699925188
400,114,1.92,100,4.32,400,20.21,0.25,15200,273.1314208,2.9760225618
1000,250,5.62,750,43.42,1000,28.42,0.25,14000,25524.35675,1.506595119
300,150,3.48,75,4.89,300,18.47,-0.5,3600,400.004114,1.3222606902
900,900,3.77,900,72.0,900,72.0,0.25,27000,37881.98512,1.5809340663
1000,333,4.8,1000,68.95,500,14.21,0.75,40000,12296.18838,3.4852727771
600,171,2.23,300,11.84,300,11.84,0.0,21600,194.1722783,2.112565371
900,360,16.2,450,16.2,225,16.2,1.0,25200,408.8584085,1.6255417402
500,125,4.29,125,7.24,125,8.16,-1.0,4000,158.9957314,2.5459130745
1000,333,3.33,250,10.79,500,10.53,0.25,32000,94.87197683,1.0099914297
200,800,4.5,800,49.26,800,16.84,0.5,11200,27115.24646,1.8074154143
600,400,2.23,600,45.79,600,45.79,-1.0,8400,47012.57726,2.6370444058
500,500,3.4,250,18.16,250,8.95,-0.5,13000,548.1018283,3.3545053157
1000,333,6.79,500,34.47,1000,28.42,-0.75,6000,57700.17565,1.2501457899
1000,667,3.33,750,43.42,250,5.26,-1.0,20000,4307.568819,2.8627889075
600,300,4.08,450,11.13,450,11.13,-0.25,6000,5580.676616,2.4094924769
1000,667,4.8,250,4.8,1000,13.68,0.25,2000,6060.381932,0.0737956529
286,1000,18.0,1000,28.42,250,18.0,1.0,36000,2625.07837,2.5734168963
1000,333,3.71,1000,50.53,1000,50.53,0.0,22000,42044.13757,2.0759755303
1000,500,40.0,250,40.0,250,40.0,0.5,26000,1147.069805,1.3240147292
300,75,1.69,75,4.34,75,4.34,0.5,7200,3.483156373,1.4725717586
500,200,1.86,375,5.13,125,3.55,0.75,19000,51.439549,3.5752441945
333,500,2.81,125,6.32,125,2.81,0.75,8000,18.1899831,1.5093708311
300,100,5.4,75,6.0,150,5.4,0.0,3000,41.37896759,1.0191673966
267,800,4.5,200,4.95,600,25.89,-0.25,4800,2755.202135,0.6556751544
300,86,1.69,75,2.68,300,12.95,1.0,6000,88.16410927,1.2718721816
500,200,1.67,500,34.47,500,27.11,-0.25,7000,18752.53983,2.7291176713
700,350,12.6,700,25.05,700,25.05,0.25,23800,3812.969897,1.6576936043
400,100,16.0,100,16.0,200,16.0,0.75,3200,329.4868844,0.7908111198
250,1000,5.62,1000,57.89,500,28.95,-0.75,28000,19501.43368,3.3897869666
700,233,12.6,175,12.6,175,12.6,-0.75,11200,314.2517192,3.090171202
400,267,2.25,100,5.79,100,5.79,-0.25,2400,145.871086,2.3476997973
800,320,32.0,600,32.0,200,32.0,0.75,30400,1889.755883,1.8964886139
360,900,36.0,225,36.0,675,44.05,1.0,14400,3639.424072,0.843335873
300,300,1.0,225,2.25,150,1.5,0.25,3000,209.7017631,2.9186493908
1000,500,6.79,250,6.79,250,9.87,1.0,40000,24.30228328,1.0756566449
125,500,2.81,375,27.24,125,5.86,0.5,10000,1324.900009,4.8613218395
600,600,6.97,300,11.84,600,36.95,-0.25,19200,2149.106107,2.0062511199
700,233,28.0,350,28.0,175,28.0,-0.25,15400,2347.762518,3.3855067127
333,1000,5.62,500,40.0,500,19.74,0.25,26000,2593.13327,1.9481205738
300,120,1.11,75,6.0,225,11.37,-1.0,1200,453.3439499,0.572457146
